
##### time= 0 
0		0.012		85
0		0.0120027		85
0		0.0120066		85
0		0.0120112		85
0		0.0120163		85
0		0.0120218		85
0		0.0120277		85
0		0.0120338		85
0		0.0120402		85
0		0.0120469		85
0		0.0120537		85
0		0.0120608		85
0		0.0120681		85
0		0.0120756		85
0		0.0120832		85
0		0.012091		85
0		0.012099		85
0		0.0121071		85
0		0.0121154		85
0		0.0121238		85
0		0.0121323		85
0		0.012141		85
0		0.0121498		85
0		0.0121587		85
0		0.0121677		85
0		0.0121768		85
0		0.0121861		85
0		0.0121954		85
0		0.0122049		85
0		0.0122145		85
0		0.0122241		85
0		0.0122339		85
0		0.0122437		85
0		0.0122537		85
0		0.0122637		85
0		0.0122739		85
0		0.0122841		85
0		0.0122944		85
0		0.0123048		85
0		0.0123152		85
0		0.0123258		85
0		0.0123364		85
0		0.0123471		85
0		0.0123579		85
0		0.0123687		85
0		0.0123797		85
0		0.0123907		85
0		0.0124018		85
0		0.0124129		85
0		0.0124241		85
0		0.0124354		85
0		0.0124468		85
0		0.0124582		85
0		0.0124697		85
0		0.0124812		85
0		0.0124928		85
0		0.0125045		85
0		0.0125163		85
0		0.0125281		85
0		0.0125399		85
0		0.0125519		85
0		0.0125639		85
0		0.0125759		85
0		0.012588		85
0		0.0126002		85
0		0.0126124		85
0		0.0126247		85
0		0.012637		85
0		0.0126494		85
0		0.0126618		85
0		0.0126743		85
0		0.0126869		85
0		0.0126995		85
0		0.0127121		85
0		0.0127248		85
0		0.0127376		85
0		0.0127504		85
0		0.0127633		85
0		0.0127762		85
0		0.0127891		85
0		0.0128021		85
0		0.0128152		85
0		0.0128283		85
0		0.0128415		85
0		0.0128547		85
0		0.0128679		85
0		0.0128812		85
0		0.0128946		85
0		0.012908		85
0		0.0129214		85
0		0.0129349		85
0		0.0129484		85
0		0.012962		85
0		0.0129756		85
0		0.0129892		85
0		0.0130029		85
0		0.0130167		85
0		0.0130305		85
0		0.0130443		85
0		0.0130582		85
0		0.0130721		85
0		0.0130861		85
0		0.0131001		85
0		0.0131141		85
0		0.0131282		85
0		0.0131423		85
0		0.0131565		85
0		0.0131707		85
0		0.0131849		85
0		0.0131992		85
0		0.0132135		85
0		0.0132279		85
0		0.0132423		85
0		0.0132567		85
0		0.0132712		85
0		0.0132857		85
0		0.0133003		85
0		0.0133149		85
0		0.0133295		85
0		0.0133441		85
0		0.0133588		85
0		0.0133736		85
0		0.0133884		85
0		0.0134032		85
0		0.013418		85
0		0.0134329		85
0		0.0134478		85
0		0.0134628		85
0		0.0134778		85
0		0.0134928		85
0		0.0135079		85
0		0.013523		85
0		0.0135381		85
0		0.0135533		85
0		0.0135685		85
0		0.0135837		85
0		0.013599		85
0		0.0136143		85
0		0.0136296		85
0		0.013645		85
0		0.0136604		85
0		0.0136758		85
0		0.0136913		85
0		0.0137068		85
0		0.0137223		85
0		0.0137379		85
0		0.0137535		85
0		0.0137691		85
0		0.0137847		85
0		0.0138004		85
0		0.0138162		85
0		0.0138319		85
0		0.0138477		85
0		0.0138635		85
0		0.0138794		85
0		0.0138953		85
0		0.0139112		85
0		0.0139271		85
0		0.0139431		85
0		0.0139591		85
0		0.0139751		85
0		0.0139912		85
0		0.0140073		85
0		0.0140234		85
0		0.0140395		85
0		0.0140557		85
0		0.0140719		85
0		0.0140882		85
0		0.0141044		85
0		0.0141207		85
0		0.0141371		85
0		0.0141534		85
0		0.0141698		85
0		0.0141862		85
0		0.0142027		85
0		0.0142191		85
0		0.0142356		85
0		0.0142522		85
0		0.0142687		85
0		0.0142853		85
0		0.0143019		85
0		0.0143186		85
0		0.0143352		85
0		0.0143519		85
0		0.0143686		85
0		0.0143854		85
0		0.0144022		85
0		0.014419		85
0		0.0144358		85
0		0.0144527		85
0		0.0144695		85
0		0.0144864		85
0		0.0145034		85
0		0.0145203		85
0		0.0145373		85
0		0.0145543		85
0		0.0145714		85
0		0.0145885		85
0		0.0146056		85
0		0.0146227		85
0		0.0146398		85
0		0.014657		85
0		0.0146742		85
0		0.0146914		85
0		0.0147087		85
0		0.0147259		85
0		0.0147432		85
0		0.0147606		85
0		0.0147779		85
0		0.0147953		85
0		0.0148127		85
0		0.0148301		85
0		0.0148476		85
0		0.014865		85
0		0.0148825		85
0		0.0149		85
0		0.0149176		85
0		0.0149352		85
0		0.0149528		85
0		0.0149704		85
0		0.014988		85
0		0.0150057		85
0		0.0150234		85
0		0.0150411		85
0		0.0150588		85
0		0.0150766		85
0		0.0150944		85
0		0.0151122		85
0		0.01513		85
0		0.0151479		85
0		0.0151658		85
0		0.0151837		85
0		0.0152016		85
0		0.0152196		85
0		0.0152375		85
0		0.0152555		85
0		0.0152736		85
0		0.0152916		85
0		0.0153097		85
0		0.0153278		85
0		0.0153459		85
0		0.015364		85
0		0.0153822		85
0		0.0154003		85
0		0.0154186		85
0		0.0154368		85
0		0.015455		85
0		0.0154733		85
0		0.0154916		85
0		0.0155099		85
0		0.0155282		85
0		0.0155466		85
0		0.015565		85
0		0.0155834		85
0		0.0156018		85
0		0.0156202		85
0		0.0156387		85
0		0.0156572		85
0		0.0156757		85
0		0.0156942		85
0		0.0157128		85
0		0.0157314		85
0		0.01575		85
0		0.0157686		85
0		0.0157872		85
0		0.0158059		85
0		0.0158246		85
0		0.0158433		85
0		0.015862		85
0		0.0158807		85
0		0.0158995		85
0		0.0159183		85
0		0.0159371		85
0		0.0159559		85
0		0.0159748		85
0		0.0159936		85
0		0.0160125		85
0		0.0160314		85
0		0.0160504		85
0		0.0160693		85
0		0.0160883		85
0		0.0161073		85
0		0.0161263		85
0		0.0161453		85
0		0.0161644		85
0		0.0161834		85
0		0.0162025		85
0		0.0162216		85
0		0.0162408		85
0		0.0162599		85
0		0.0162791		85
0		0.0162983		85
0		0.0163175		85
0		0.0163367		85
0		0.016356		85
0		0.0163753		85
0		0.0163946		85
0		0.0164139		85
0		0.0164332		85
0		0.0164525		85
0		0.0164719		85
0		0.0164913		85
0		0.0165107		85
0		0.0165301		85
0		0.0165496		85
0		0.016569		85
0		0.0165885		85
0		0.016608		85
0		0.0166276		85
0		0.0166471		85
0		0.0166667		85
0		0.0166862		85
0		0.0167058		85
0		0.0167254		85
0		0.0167451		85
0		0.0167647		85
0		0.0167844		85
0		0.0168041		85
0		0.0168238		85
0		0.0168435		85
0		0.0168633		85
0		0.0168831		85
0		0.0169028		85
0		0.0169226		85
0		0.0169425		85
0		0.0169623		85
0		0.0169822		85
0		0.017002		85
0		0.0170219		85
0		0.0170419		85
0		0.0170618		85
0		0.0170817		85
0		0.0171017		85
0		0.0171217		85
0		0.0171417		85
0		0.0171617		85
0		0.0171817		85
0		0.0172018		85
0		0.0172219		85
0		0.017242		85
0		0.0172621		85
0		0.0172822		85
0		0.0173024		85
0		0.0173225		85
0		0.0173427		85
0		0.0173629		85
0		0.0173831		85
0		0.0174034		85
0		0.0174236		85
0		0.0174439		85
0		0.0174642		85
0		0.0174845		85
0		0.0175048		85
0		0.0175251		85
0		0.0175455		85
0		0.0175659		85
0		0.0175862		85
0		0.0176067		85
0		0.0176271		85
0		0.0176475		85
0		0.017668		85
0		0.0176885		85
0		0.017709		85
0		0.0177295		85
0		0.01775		85
0		0.0177705		85
0		0.0177911		85
0		0.0178117		85
0		0.0178323		85
0		0.0178529		85
0		0.0178735		85
0		0.0178942		85
0		0.0179148		85
0		0.0179355		85
0		0.0179562		85
0		0.0179769		85
0		0.0179976		85
0		0.0180184		85
0		0.0180391		85
0		0.0180599		85
0		0.0180807		85
0		0.0181015		85
0		0.0181223		85
0		0.0181432		85
0		0.018164		85
0		0.0181849		85
0		0.0182058		85
0		0.0182267		85
0		0.0182476		85
0		0.0182686		85
0		0.0182895		85
0		0.0183105		85
0		0.0183315		85
0		0.0183525		85
0		0.0183735		85
0		0.0183946		85
0		0.0184156		85
0		0.0184367		85
0		0.0184578		85
0		0.0184789		85
0		0.0185		85
7.96214E-06		0.012		84.9987
7.96214E-06		0.0120027		84.9982
7.96214E-06		0.0120066		84.9975
7.96214E-06		0.0120112		84.997
7.96214E-06		0.0120163		84.9966
7.96214E-06		0.0120218		84.9964
7.96214E-06		0.0120277		84.9967
7.96214E-06		0.0120338		84.9973
7.96214E-06		0.0120402		84.9977
7.96214E-06		0.0120469		84.998
7.96214E-06		0.0120537		84.9979
7.96214E-06		0.0120608		84.9977
7.96214E-06		0.0120681		84.9975
7.96214E-06		0.0120756		84.9975
7.96214E-06		0.0120832		84.9976
7.96214E-06		0.012091		84.998
7.96214E-06		0.012099		84.9984
7.96214E-06		0.0121071		84.9988
7.96214E-06		0.0121154		84.999
7.96214E-06		0.0121238		84.9991
7.96214E-06		0.0121323		84.999
7.96214E-06		0.012141		84.9988
7.96214E-06		0.0121498		84.9985
7.96214E-06		0.0121587		84.9982
7.96214E-06		0.0121677		84.9978
7.96214E-06		0.0121768		84.9976
7.96214E-06		0.0121861		84.9974
7.96214E-06		0.0121954		84.9972
7.96214E-06		0.0122049		84.9972
7.96214E-06		0.0122145		84.9971
7.96214E-06		0.0122241		84.9971
7.96214E-06		0.0122339		84.9971
7.96214E-06		0.0122437		84.9971
7.96214E-06		0.0122537		84.9971
7.96214E-06		0.0122637		84.9971
7.96214E-06		0.0122739		84.9971
7.96214E-06		0.0122841		84.9972
7.96214E-06		0.0122944		84.9971
7.96214E-06		0.0123048		84.9971
7.96214E-06		0.0123152		84.997
7.96214E-06		0.0123258		84.9968
7.96214E-06		0.0123364		84.9967
7.96214E-06		0.0123471		84.9966
7.96214E-06		0.0123579		84.9964
7.96214E-06		0.0123687		84.9962
7.96214E-06		0.0123797		84.996
7.96214E-06		0.0123907		84.9959
7.96214E-06		0.0124018		84.9957
7.96214E-06		0.0124129		84.9956
7.96214E-06		0.0124241		84.9954
7.96214E-06		0.0124354		84.9953
7.96214E-06		0.0124468		84.9952
7.96214E-06		0.0124582		84.995
7.96214E-06		0.0124697		84.9949
7.96214E-06		0.0124812		84.9947
7.96214E-06		0.0124928		84.9946
7.96214E-06		0.0125045		84.9944
7.96214E-06		0.0125163		84.9943
7.96214E-06		0.0125281		84.9942
7.96214E-06		0.0125399		84.994
7.96214E-06		0.0125519		84.9938
7.96214E-06		0.0125639		84.9936
7.96214E-06		0.0125759		84.9935
7.96214E-06		0.012588		84.9933
7.96214E-06		0.0126002		84.9931
7.96214E-06		0.0126124		84.9929
7.96214E-06		0.0126247		84.9927
7.96214E-06		0.012637		84.9925
7.96214E-06		0.0126494		84.9923
7.96214E-06		0.0126618		84.992
7.96214E-06		0.0126743		84.9918
7.96214E-06		0.0126869		84.9915
7.96214E-06		0.0126995		84.9912
7.96214E-06		0.0127121		84.991
7.96214E-06		0.0127248		84.9907
7.96214E-06		0.0127376		84.9904
7.96214E-06		0.0127504		84.9901
7.96214E-06		0.0127633		84.9898
7.96214E-06		0.0127762		84.9895
7.96214E-06		0.0127891		84.9892
7.96214E-06		0.0128021		84.9889
7.96214E-06		0.0128152		84.9885
7.96214E-06		0.0128283		84.9882
7.96214E-06		0.0128415		84.9879
7.96214E-06		0.0128547		84.9875
7.96214E-06		0.0128679		84.9872
7.96214E-06		0.0128812		84.9869
7.96214E-06		0.0128946		84.9866
7.96214E-06		0.012908		84.9862
7.96214E-06		0.0129214		84.9859
7.96214E-06		0.0129349		84.9855
7.96214E-06		0.0129484		84.9852
7.96214E-06		0.012962		84.9848
7.96214E-06		0.0129756		84.9844
7.96214E-06		0.0129892		84.984
7.96214E-06		0.0130029		84.9837
7.96214E-06		0.0130167		84.9833
7.96214E-06		0.0130305		84.9829
7.96214E-06		0.0130443		84.9825
7.96214E-06		0.0130582		84.9821
7.96214E-06		0.0130721		84.9816
7.96214E-06		0.0130861		84.9812
7.96214E-06		0.0131001		84.9808
7.96214E-06		0.0131141		84.9804
7.96214E-06		0.0131282		84.98
7.96214E-06		0.0131423		84.9797
7.96214E-06		0.0131565		84.9793
7.96214E-06		0.0131707		84.9789
7.96214E-06		0.0131849		84.9784
7.96214E-06		0.0131992		84.978
7.96214E-06		0.0132135		84.9775
7.96214E-06		0.0132279		84.9771
7.96214E-06		0.0132423		84.9767
7.96214E-06		0.0132567		84.9763
7.96214E-06		0.0132712		84.9758
7.96214E-06		0.0132857		84.9754
7.96214E-06		0.0133003		84.975
7.96214E-06		0.0133149		84.9746
7.96214E-06		0.0133295		84.9742
7.96214E-06		0.0133441		84.9737
7.96214E-06		0.0133588		84.9733
7.96214E-06		0.0133736		84.9727
7.96214E-06		0.0133884		84.9722
7.96214E-06		0.0134032		84.9717
7.96214E-06		0.013418		84.9712
7.96214E-06		0.0134329		84.9706
7.96214E-06		0.0134478		84.9702
7.96214E-06		0.0134628		84.9698
7.96214E-06		0.0134778		84.9693
7.96214E-06		0.0134928		84.9688
7.96214E-06		0.0135079		84.9683
7.96214E-06		0.013523		84.9679
7.96214E-06		0.0135381		84.9675
7.96214E-06		0.0135533		84.967
7.96214E-06		0.0135685		84.9665
7.96214E-06		0.0135837		84.966
7.96214E-06		0.013599		84.9655
7.96214E-06		0.0136143		84.9649
7.96214E-06		0.0136296		84.9644
7.96214E-06		0.013645		84.964
7.96214E-06		0.0136604		84.9634
7.96214E-06		0.0136758		84.963
7.96214E-06		0.0136913		84.9625
7.96214E-06		0.0137068		84.9619
7.96214E-06		0.0137223		84.9614
7.96214E-06		0.0137379		84.9609
7.96214E-06		0.0137535		84.9605
7.96214E-06		0.0137691		84.96
7.96214E-06		0.0137847		84.9595
7.96214E-06		0.0138004		84.959
7.96214E-06		0.0138162		84.9585
7.96214E-06		0.0138319		84.958
7.96214E-06		0.0138477		84.9575
7.96214E-06		0.0138635		84.957
7.96214E-06		0.0138794		84.9564
7.96214E-06		0.0138953		84.9559
7.96214E-06		0.0139112		84.9554
7.96214E-06		0.0139271		84.9549
7.96214E-06		0.0139431		84.9544
7.96214E-06		0.0139591		84.9539
7.96214E-06		0.0139751		84.9535
7.96214E-06		0.0139912		84.953
7.96214E-06		0.0140073		84.9525
7.96214E-06		0.0140234		84.952
7.96214E-06		0.0140395		84.9515
7.96214E-06		0.0140557		84.951
7.96214E-06		0.0140719		84.9505
7.96214E-06		0.0140882		84.95
7.96214E-06		0.0141044		84.9495
7.96214E-06		0.0141207		84.9491
7.96214E-06		0.0141371		84.9485
7.96214E-06		0.0141534		84.948
7.96214E-06		0.0141698		84.9476
7.96214E-06		0.0141862		84.9471
7.96214E-06		0.0142027		84.9467
7.96214E-06		0.0142191		84.9463
7.96214E-06		0.0142356		84.9458
7.96214E-06		0.0142522		84.9453
7.96214E-06		0.0142687		84.9449
7.96214E-06		0.0142853		84.9444
7.96214E-06		0.0143019		84.9439
7.96214E-06		0.0143186		84.9436
7.96214E-06		0.0143352		84.9432
7.96214E-06		0.0143519		84.9428
7.96214E-06		0.0143686		84.9425
7.96214E-06		0.0143854		84.9421
7.96214E-06		0.0144022		84.9417
7.96214E-06		0.014419		84.9413
7.96214E-06		0.0144358		84.9409
7.96214E-06		0.0144527		84.9405
7.96214E-06		0.0144695		84.9401
7.96214E-06		0.0144864		84.9397
7.96214E-06		0.0145034		84.9393
7.96214E-06		0.0145203		84.9389
7.96214E-06		0.0145373		84.9385
7.96214E-06		0.0145543		84.9382
7.96214E-06		0.0145714		84.9378
7.96214E-06		0.0145885		84.9374
7.96214E-06		0.0146056		84.9371
7.96214E-06		0.0146227		84.9368
7.96214E-06		0.0146398		84.9364
7.96214E-06		0.014657		84.9361
7.96214E-06		0.0146742		84.9358
7.96214E-06		0.0146914		84.9355
7.96214E-06		0.0147087		84.9352
7.96214E-06		0.0147259		84.9349
7.96214E-06		0.0147432		84.9347
